fixed_acidity,volatile_acidity,citric_acid,residual_sugar,free_sulfur_dioxide,total_sulfur_dioxide,ph,class
6.9,0.4,0.17,12.9,59.0,186.0,3.08,0
6.9,0.4,0.17,12.9,59.0,186.0,3.08,0
6.3,0.24,0.29,13.7,53.0,134.0,3.17,0
6.9,0.4,0.17,12.9,59.0,186.0,3.08,0
7.4,0.27,0.31,2.4,15.0,143.0,3.03,0
6.1,0.27,0.28,9.8,61.0,125.0,3.14,0
6.3,0.24,0.29,13.7,53.0,134.0,3.17,0
5.0,0.61,0.12,1.3,65.0,100.0,3.26,0
6.7,0.42,0.39,12.1,61.0,248.0,3.31,0
6.5,0.33,0.28,6.1,41.0,103.0,3.24,0
6.9,0.33,0.31,7.7,29.0,135.0,3.11,0
6.5,0.33,0.28,6.1,41.0,103.0,3.24,0
6.3,0.15,0.3,1.4,38.0,100.0,3.42,0
6.5,0.32,0.45,7.7,31.0,97.0,3.2,0
6.7,0.42,0.39,12.1,61.0,248.0,3.31,0
7.4,0.25,0.29,6.8,31.0,113.0,3.13,0
7.6,0.27,0.3,9.2,23.0,96.0,3.08,0
6.4,0.27,0.45,8.3,52.0,196.0,3.18,0
6.5,0.25,0.27,17.4,29.0,140.0,3.2,0
5.6,0.19,0.31,2.7,11.0,100.0,3.46,0
7.4,0.29,0.48,12.8,61.5,182.0,3.02,0
6.4,0.34,0.44,8.2,54.0,201.0,3.18,0
6.6,0.27,0.52,8.1,53.0,202.0,3.18,0
6.6,0.26,0.52,8.2,52.0,191.0,3.16,0
6.4,0.27,0.45,8.3,52.0,196.0,3.18,0
6.5,0.26,0.5,8.0,46.0,197.0,3.18,0
6.8,0.25,0.3,11.8,53.0,133.0,3.03,0
6.3,0.32,0.26,12.0,63.0,170.0,3.14,0
5.5,0.24,0.45,1.7,22.0,113.0,3.22,0
6.5,0.25,0.27,17.4,29.0,140.0,3.2,0
6.6,0.13,0.29,13.9,33.0,95.0,3.17,0
7.0,0.39,0.21,10.7,13.0,91.0,3.03,0
7.9,0.21,0.39,2.0,21.0,138.0,3.05,0
7.0,0.3,0.28,2.2,21.0,177.0,3.2,0
8.1,0.2,0.3,1.3,7.0,49.0,2.99,0
8.3,0.18,0.3,1.1,20.0,57.0,3.02,0
7.9,0.21,0.39,2.0,21.0,138.0,3.05,0
7.2,0.17,0.34,6.4,16.0,111.0,2.99,0
8.1,0.2,0.3,1.3,7.0,49.0,2.99,0
8.3,0.18,0.3,1.1,20.0,57.0,3.02,0
7.0,0.39,0.21,10.7,13.0,91.0,3.03,0
6.8,0.21,0.62,6.4,7.0,113.0,2.96,0
6.9,0.21,0.62,6.3,7.0,109.0,2.96,0
7.2,0.17,0.34,6.4,16.0,111.0,2.99,0
6.8,0.26,0.34,15.1,42.0,162.0,3.24,0
7.2,0.28,0.38,2.0,23.0,156.0,3.13,0
7.9,0.21,0.39,2.0,21.0,138.0,3.05,0
7.0,0.3,0.28,2.2,21.0,177.0,3.2,0
7.4,0.34,0.28,12.1,31.0,149.0,3.22,0
6.3,0.43,0.32,8.8,18.0,106.0,3.28,0
6.8,0.41,0.3,8.8,28.0,131.0,3.12,0
6.3,0.4,0.24,5.1,43.0,131.0,3.24,0
5.1,0.35,0.26,6.8,36.0,120.0,3.38,0
5.1,0.35,0.26,6.8,36.0,120.0,3.38,0
6.3,0.3,0.2,3.7,34.0,132.0,3.0,0
6.9,0.28,0.28,12.2,52.0,139.0,3.03,0
7.0,0.33,0.28,5.7,39.0,204.0,3.17,0
6.7,0.26,0.49,8.1,48.0,197.0,3.19,0
7.3,0.24,0.3,2.5,31.0,104.0,3.05,0
6.7,0.46,0.21,4.0,12.0,88.0,3.26,0
5.1,0.35,0.26,6.8,36.0,120.0,3.38,0
5.1,0.23,0.18,1.0,13.0,99.0,3.22,0
6.3,0.4,0.24,5.1,43.0,131.0,3.24,0
7.1,0.44,0.23,5.8,24.0,100.0,3.15,0
4.8,0.26,0.23,10.6,23.0,111.0,3.46,0
6.8,0.31,0.19,3.5,30.0,130.0,2.83,0
6.8,0.31,0.19,3.5,30.0,130.0,2.83,0
7.0,0.15,0.29,16.4,45.0,110.0,3.15,0
6.5,0.41,0.22,4.8,49.0,142.0,3.14,0
6.2,0.31,0.23,3.3,34.0,113.0,3.16,0
8.0,0.27,0.33,1.2,41.0,103.0,3.0,0
8.0,0.27,0.33,1.2,41.0,103.0,3.0,0
6.5,0.41,0.22,4.8,49.0,142.0,3.14,0
6.2,0.31,0.23,3.3,34.0,113.0,3.16,0
6.7,0.37,0.25,2.5,24.0,84.0,3.14,0
6.6,0.21,0.5,8.7,41.0,191.0,2.96,0
7.5,0.26,0.31,1.6,36.0,109.0,2.97,0
7.5,0.34,0.28,4.0,46.0,100.0,3.2,0
6.7,0.37,0.25,2.5,24.0,84.0,3.14,0
6.4,0.32,0.23,16.2,36.0,176.0,3.26,0
6.7,0.24,0.32,9.0,20.0,109.0,3.34,0
6.4,0.32,0.23,16.2,36.0,176.0,3.26,0
7.1,0.39,0.79,1.4,23.0,90.0,3.17,0
8.2,0.31,0.43,7.0,18.0,87.0,3.23,0
6.7,0.24,0.32,9.0,20.0,109.0,3.34,0
5.9,0.17,0.29,3.1,32.0,123.0,3.41,0
5.9,0.2,0.23,1.5,38.0,93.0,3.36,0
6.6,0.32,0.26,4.6,26.0,120.0,3.4,0
5.9,0.12,0.27,4.8,40.0,110.0,3.55,0
5.9,0.18,0.29,4.6,68.0,137.0,3.21,0
5.9,0.2,0.23,1.5,38.0,93.0,3.36,0
5.4,0.17,0.27,2.7,28.0,104.0,3.46,0
6.1,0.21,0.3,6.3,47.0,136.0,3.27,0
7.3,0.25,0.26,7.2,52.0,207.0,3.12,0
7.3,0.25,0.26,7.2,52.0,207.0,3.12,0
6.2,0.22,0.3,12.4,108.0,152.0,3.1,0
6.5,0.27,0.19,6.6,98.0,175.0,3.16,0
6.5,0.27,0.19,6.6,98.0,175.0,3.16,0
6.6,0.39,0.22,4.0,17.0,98.0,3.25,0
6.0,0.31,0.38,4.8,41.0,101.0,3.24,0
8.4,0.23,0.32,1.3,59.0,113.0,3.1,0
7.3,0.25,0.26,7.2,52.0,207.0,3.12,0
6.0,0.22,0.25,11.1,112.0,177.0,3.08,0
6.2,0.22,0.3,12.4,108.0,152.0,3.1,0
6.1,0.23,0.27,9.8,74.0,134.0,3.16,0
6.5,0.27,0.19,6.6,98.0,175.0,3.16,0
7.3,0.36,0.54,13.3,63.0,193.0,3.06,0
7.6,0.37,0.51,11.7,58.0,181.0,2.91,0
6.7,0.26,0.51,8.0,50.0,194.0,3.13,0
7.4,0.22,0.27,1.6,45.0,98.0,3.29,0
6.1,0.22,0.28,16.55,54.0,135.0,3.2,0
7.1,0.28,0.31,1.5,20.0,98.0,3.15,0
6.5,0.35,0.31,10.2,58.0,170.0,3.18,0
6.8,0.73,0.2,6.6,25.0,65.0,3.12,0
6.0,0.28,0.24,17.8,42.0,111.0,3.1,0
6.0,0.28,0.24,17.8,42.0,111.0,3.1,0
7.1,0.2,0.37,1.5,28.0,129.0,3.15,0
6.8,0.33,0.31,7.4,34.0,143.0,3.06,0
6.0,0.28,0.24,17.8,42.0,111.0,3.1,0
7.2,0.24,0.36,2.0,21.0,63.0,3.13,0
6.8,0.33,0.31,7.4,34.0,143.0,3.06,0
7.2,0.24,0.36,2.0,21.0,63.0,3.13,0
6.0,0.28,0.24,17.8,42.0,111.0,3.1,0
6.2,0.27,0.26,12.1,43.0,127.0,3.16,0
6.4,0.38,0.26,8.2,28.0,98.0,2.99,0
7.1,0.2,0.37,1.5,28.0,129.0,3.15,0
6.0,0.21,0.3,8.7,47.0,127.0,3.18,0
7.0,0.34,0.1,3.5,17.0,63.0,3.01,0
5.9,0.435,0.16,6.4,21.0,134.0,3.24,0
7.0,0.25,0.33,2.1,17.0,76.0,3.26,0
6.7,0.26,0.29,7.7,40.0,179.0,3.23,0
7.0,0.24,0.3,12.3,72.0,172.0,2.99,0
8.5,0.23,0.34,1.3,54.0,110.0,3.07,0
6.0,0.21,0.3,8.7,47.0,127.0,3.18,0
7.0,0.34,0.1,3.5,17.0,63.0,3.01,0
4.8,0.65,0.12,1.1,4.0,10.0,3.32,0
6.1,0.22,0.38,2.8,12.0,65.0,2.95,0
5.8,0.27,0.26,3.5,26.0,69.0,3.1,0
5.0,0.455,0.18,1.9,33.0,106.0,3.21,0
6.5,0.33,0.3,3.8,34.0,88.0,3.25,0
6.5,0.33,0.3,3.8,34.0,88.0,3.25,0
6.7,0.31,0.3,2.4,30.0,83.0,3.09,0
6.2,0.39,0.24,4.8,45.0,138.0,3.23,0
6.2,0.39,0.24,4.8,45.0,138.0,3.23,0
7.1,0.37,0.3,6.2,49.0,139.0,3.17,0
7.2,0.23,0.82,1.3,70.0,109.0,2.93,0
6.5,0.33,0.3,3.8,34.0,88.0,3.25,0
7.2,0.25,0.32,1.5,24.0,105.0,3.17,0
6.2,0.39,0.24,4.8,45.0,138.0,3.23,0
4.7,0.455,0.18,1.9,33.0,106.0,3.21,0
7.1,0.37,0.3,6.2,49.0,139.0,3.17,0
6.2,0.28,0.51,7.9,49.0,206.0,3.18,0
6.4,0.35,0.28,1.6,31.0,113.0,3.12,0
6.6,0.31,0.28,1.4,28.0,107.0,3.0,0
7.4,0.25,0.37,2.6,24.0,132.0,3.04,0
7.3,0.36,0.34,14.8,46.0,173.0,3.14,0
6.7,0.31,0.3,2.4,30.0,83.0,3.09,0
8.6,0.31,0.3,0.9,16.0,109.0,2.95,0
8.6,0.31,0.3,0.9,16.0,109.0,2.95,0
8.6,0.22,0.33,1.2,38.0,95.0,2.83,0
6.9,0.14,0.29,9.9,30.0,91.0,3.19,0
6.5,0.22,0.31,3.9,17.0,106.0,3.15,0
6.6,0.32,0.47,15.6,27.0,173.0,3.18,0
6.6,0.32,0.47,15.6,27.0,173.0,3.18,0
6.1,0.28,0.26,1.5,25.0,101.0,3.03,0
6.2,0.3,0.28,1.6,28.0,106.0,3.14,0
6.9,0.22,0.28,7.8,43.0,116.0,3.22,0
8.7,0.31,0.21,5.6,28.0,67.0,2.96,0
7.3,0.27,0.3,1.3,26.0,84.0,3.28,0
7.0,0.46,0.2,16.7,50.0,184.0,3.08,0
5.7,0.23,0.25,7.95,16.0,108.0,3.44,0
6.5,0.36,0.36,6.7,51.5,151.0,3.17,0
8.2,0.18,0.38,1.1,41.0,92.0,2.88,0
6.2,0.27,0.32,6.3,47.0,159.0,3.21,0
6.9,0.4,0.37,8.9,36.0,148.0,3.16,0
4.9,0.345,0.34,1.0,32.0,143.0,3.24,0
7.2,0.23,0.39,1.5,26.0,106.0,3.18,0
6.4,0.2,0.15,6.6,26.0,113.0,2.99,0
6.1,0.27,0.32,6.2,47.0,161.0,3.22,0
6.2,0.27,0.32,6.3,47.0,159.0,3.21,0
6.0,0.3,0.33,2.1,31.0,127.0,3.32,0
6.1,0.3,0.32,2.2,41.0,142.0,3.31,0
5.7,0.14,0.3,5.4,26.0,105.0,3.32,0
6.9,0.4,0.37,8.9,36.0,148.0,3.16,0
4.9,0.345,0.34,1.0,32.0,143.0,3.24,0
6.3,0.33,0.2,17.9,36.0,161.0,3.14,0
7.0,0.16,0.3,2.6,34.0,90.0,2.88,0
8.4,0.22,0.3,1.3,45.0,122.0,3.13,0
6.3,0.33,0.2,17.9,36.0,161.0,3.14,0
7.0,0.16,0.3,2.6,34.0,90.0,2.88,0
5.4,0.24,0.18,2.3,22.0,145.0,3.24,0
7.7,0.31,0.36,4.3,15.0,87.0,3.11,0
5.6,0.185,0.19,7.1,36.0,110.0,3.26,0
5.6,0.185,0.19,7.1,36.0,110.0,3.26,0
6.6,0.43,0.24,11.9,54.0,159.0,3.14,0
7.6,0.39,0.46,11.7,55.0,170.0,2.91,0
7.2,0.58,0.27,5.8,40.0,118.0,3.17,0
6.0,0.34,0.32,3.8,13.0,116.0,3.39,0
7.5,0.35,0.48,12.4,61.0,176.5,2.97,0
7.3,0.38,0.23,6.5,18.0,102.0,3.1,0
5.4,0.185,0.19,7.1,36.0,110.0,3.26,0
6.3,0.27,0.51,7.6,35.0,200.0,3.16,0
6.5,0.29,0.52,7.9,35.0,192.0,3.16,0
6.4,0.17,0.3,2.8,33.0,125.0,3.03,0
6.7,0.18,0.31,10.6,42.0,143.0,3.08,0
6.4,0.17,0.3,2.8,33.0,125.0,3.03,0
6.8,0.37,0.67,1.5,16.0,98.0,3.06,0
6.3,0.27,0.51,7.6,35.0,200.0,3.16,0
6.5,0.29,0.52,7.9,35.0,192.0,3.16,0
6.1,0.24,0.26,1.7,61.0,134.0,3.19,0
7.0,0.32,0.29,7.6,35.0,124.0,3.15,0
6.9,0.27,0.25,7.5,18.0,117.0,3.09,0
6.5,0.29,0.53,1.7,41.0,192.0,3.26,0
6.5,0.29,0.52,1.7,41.0,193.0,3.25,0
6.1,0.22,0.25,12.1,54.0,135.0,3.21,0
6.3,0.22,0.27,4.5,81.0,157.0,3.05,0
6.1,0.24,0.26,1.7,61.0,134.0,3.19,0
5.6,0.23,0.25,8.0,31.0,101.0,3.19,0
7.0,0.32,0.29,7.6,35.0,124.0,3.15,0
6.8,0.11,0.27,8.6,45.0,104.0,3.2,0
6.8,0.11,0.27,8.6,45.0,104.0,3.2,0
7.3,0.23,0.41,14.6,73.0,223.0,3.16,0
6.1,0.2,0.17,1.6,46.0,129.0,3.3,0
6.8,0.11,0.27,8.6,45.0,104.0,3.2,0
7.3,0.23,0.41,14.6,73.0,223.0,3.16,0
6.9,0.2,0.41,1.1,36.0,104.0,2.99,0
6.7,0.19,0.32,3.7,26.0,76.0,2.9,0
6.7,0.28,0.34,8.9,32.0,111.0,3.25,0
6.7,0.28,0.34,8.9,32.0,111.0,3.25,0
8.0,0.37,0.31,4.7,3.0,127.0,2.9,0
6.7,0.28,0.34,8.9,32.0,111.0,3.25,0
6.0,0.26,0.29,3.1,37.0,144.0,3.22,0
6.4,0.24,0.49,5.8,25.0,120.0,3.01,0
6.4,0.24,0.49,5.8,25.0,120.0,3.01,0
6.4,0.24,0.49,5.8,25.0,120.0,3.01,0
6.4,0.25,0.57,1.0,21.0,122.0,3.0,0
6.1,0.25,0.48,15.8,25.0,94.0,3.07,0
6.8,0.14,0.35,1.5,40.0,117.0,3.07,0
6.5,0.38,0.26,5.2,33.0,112.0,3.06,0
6.8,0.14,0.35,1.5,40.0,117.0,3.07,0
5.4,0.15,0.32,2.5,10.0,51.0,3.04,0
6.4,0.25,0.57,1.0,21.0,122.0,3.0,0
6.1,0.25,0.48,15.8,25.0,94.0,3.07,0
6.8,0.22,0.32,5.9,40.0,152.0,3.2,0
7.2,0.21,0.29,3.1,39.0,122.0,3.0,0
6.0,0.26,0.29,3.1,37.0,144.0,3.22,0
6.4,0.24,0.49,5.8,25.0,120.0,3.01,0
6.5,0.46,0.24,11.5,56.0,171.0,3.08,0
6.5,0.18,0.48,18.0,56.0,183.0,2.98,0
6.2,0.32,0.12,4.8,6.0,97.0,3.16,0
7.2,0.4,0.24,8.5,45.0,151.0,3.2,0
5.9,0.23,0.24,1.6,32.0,115.0,3.21,0
6.4,0.18,0.48,18.0,56.0,183.0,2.98,0
6.2,0.32,0.12,4.8,6.0,97.0,3.16,0
6.4,0.37,0.12,5.9,6.0,91.0,3.06,0
7.0,0.23,0.42,1.1,35.0,100.0,3.04,0
7.2,0.4,0.24,8.5,45.0,151.0,3.2,0
7.6,0.19,0.37,13.1,52.0,151.0,3.18,0
6.0,0.28,0.27,4.1,50.0,147.0,3.27,0
6.2,0.32,0.45,2.9,37.0,94.0,3.25,0
7.6,0.19,0.37,13.1,52.0,151.0,3.18,0
6.4,0.26,0.26,1.1,22.0,176.0,3.09,0
5.9,0.25,0.27,1.5,37.0,81.0,3.2,0
6.1,0.28,0.3,7.75,33.0,139.0,3.22,0
6.9,0.19,0.38,1.15,30.0,105.0,3.11,0
6.4,0.29,0.57,1.0,15.0,120.0,3.06,0
6.8,0.27,0.22,17.8,16.0,116.0,3.07,0
7.5,0.26,0.38,5.7,23.0,125.0,3.13,0
6.8,0.27,0.22,17.8,16.0,116.0,3.07,0
6.4,0.2,0.22,7.4,53.0,172.0,3.24,0
7.3,0.33,0.22,1.4,40.0,177.0,3.14,0
7.3,0.34,0.22,1.4,43.0,176.0,3.14,0
6.4,0.29,0.57,1.0,15.0,120.0,3.06,0
6.1,1.1,0.16,4.4,8.0,109.0,3.35,0
6.3,0.24,0.29,1.6,48.0,185.0,3.21,0
6.2,0.24,0.22,7.9,45.0,149.0,3.23,0
7.4,0.16,0.27,15.5,25.0,135.0,2.9,0
7.4,0.16,0.27,15.5,25.0,135.0,2.9,0
7.4,0.16,0.27,15.5,25.0,135.0,2.9,0
7.4,0.16,0.27,15.5,25.0,135.0,2.9,0
7.2,0.17,0.28,17.55,33.0,154.0,2.94,0
6.9,0.19,0.35,13.5,49.0,118.0,3.0,0
6.9,0.19,0.35,13.5,49.0,118.0,3.0,0
6.8,0.16,0.36,1.3,32.0,98.0,3.02,0
7.4,0.16,0.27,15.5,25.0,135.0,2.9,0
6.8,0.3,0.27,11.6,22.0,97.0,2.96,0
6.2,0.24,0.22,7.9,45.0,149.0,3.23,0
7.4,0.16,0.27,15.5,25.0,135.0,2.9,0
7.2,0.17,0.28,17.55,33.0,154.0,2.94,0
6.8,0.3,0.27,11.6,22.0,97.0,2.96,0
6.5,0.43,0.18,13.15,25.0,131.0,3.23,0
6.6,0.17,0.36,1.9,38.0,110.0,3.05,0
6.9,0.19,0.35,13.5,49.0,118.0,3.0,0
6.8,0.16,0.36,1.3,32.0,98.0,3.02,0
6.4,0.41,0.01,6.1,20.0,70.0,3.19,0
6.4,0.41,0.01,6.1,20.0,70.0,3.19,0
7.4,0.36,0.32,1.9,27.0,119.0,3.15,0
6.1,0.17,0.21,1.9,44.0,130.0,3.07,0
5.5,0.28,0.21,1.6,23.0,85.0,3.42,0
6.6,0.5,0.26,11.3,32.0,110.0,3.27,0
7.1,0.44,0.27,8.4,60.0,160.0,3.16,0
6.9,0.38,0.28,8.3,22.0,166.0,3.16,0
7.1,0.44,0.27,8.4,60.0,160.0,3.16,0
6.2,0.24,0.28,12.2,54.0,133.0,3.19,0
6.1,0.28,0.27,8.0,41.0,162.0,3.21,0
7.6,0.26,0.32,1.3,23.0,76.0,2.96,0
7.5,0.16,0.38,12.7,70.5,163.0,3.15,0
6.5,0.36,0.16,1.3,11.0,107.0,3.19,0
6.6,0.35,0.19,10.5,15.0,82.0,3.13,0
5.7,0.25,0.26,12.5,52.5,120.0,3.08,0
7.4,0.37,0.26,9.6,33.0,134.0,3.13,0
5.7,0.25,0.21,1.5,21.0,108.0,3.3,0
5.8,0.23,0.21,1.5,21.0,110.0,3.3,0
5.4,0.265,0.28,7.8,27.0,91.0,3.19,0
5.7,0.25,0.27,10.8,58.0,116.0,3.1,0
5.7,0.25,0.26,12.5,52.5,106.0,3.08,0
5.9,0.23,0.28,8.6,37.0,142.0,3.23,0
6.2,0.3,0.32,1.2,32.0,185.0,3.28,0
6.5,0.33,0.24,14.5,20.0,96.0,3.06,0
7.4,0.26,0.29,3.7,14.0,73.0,3.06,0
7.0,0.2,0.4,1.1,30.0,93.0,3.03,0
6.5,0.21,0.42,1.1,33.0,101.0,3.12,0
7.3,0.25,0.27,3.8,16.0,79.0,3.07,0
6.8,0.27,0.24,4.6,36.0,127.0,3.15,0
6.7,0.24,0.3,10.2,44.0,179.0,2.86,0
6.4,0.14,0.28,7.9,21.0,82.0,3.26,0
6.4,0.5,0.2,2.4,19.0,112.0,3.18,0
6.6,0.41,0.27,10.7,20.0,103.0,3.08,0
6.4,0.25,0.28,4.9,29.0,98.0,3.09,0
6.6,0.41,0.27,10.7,20.0,103.0,3.08,0
8.0,0.25,0.35,1.1,13.0,136.0,3.08,0
6.4,0.14,0.28,7.9,21.0,82.0,3.26,0
6.6,0.21,0.34,5.6,30.0,140.0,3.22,0
6.4,0.5,0.2,2.4,19.0,112.0,3.18,0
6.3,0.29,0.23,14.2,24.0,99.0,3.08,0
6.9,0.37,0.23,9.5,54.0,166.0,3.23,0
6.9,0.37,0.23,9.5,54.0,166.0,3.23,0
5.7,0.31,0.28,4.1,22.0,86.0,3.31,0
6.9,0.45,0.27,4.7,17.0,80.0,3.12,0
6.9,0.3,0.45,1.4,36.0,122.0,3.07,0
5.3,0.23,0.56,0.9,46.0,141.0,3.16,0
6.8,0.3,0.26,20.3,45.0,150.0,3.04,0
6.7,0.28,0.42,3.5,43.0,105.0,3.18,0
5.0,0.255,0.22,2.7,46.0,153.0,3.75,0
7.6,0.4,0.27,1.2,23.0,193.0,3.22,0
5.5,0.21,0.25,1.2,18.0,75.0,3.31,0
6.0,0.2,0.25,2.0,30.0,95.0,3.27,0
6.1,0.17,0.29,1.1,32.0,92.0,3.26,0
7.5,0.21,0.29,1.5,35.0,107.0,3.15,0
7.3,0.26,0.32,1.2,29.0,94.0,3.07,0
6.2,0.35,0.2,18.1,33.0,158.0,3.15,0
6.2,0.35,0.2,18.1,33.0,158.0,3.15,0
6.5,0.43,0.31,3.6,19.0,143.0,3.15,0
6.5,0.4,0.31,3.5,22.0,147.0,3.15,0
7.4,0.28,0.5,12.1,48.0,122.0,3.01,0
6.3,0.23,0.22,17.45,42.0,151.0,3.12,0
6.2,0.34,0.25,12.1,33.0,171.0,3.14,0
6.6,0.44,0.32,3.0,13.0,75.0,3.1,0
6.0,0.13,0.36,1.6,23.0,72.0,3.1,0
6.3,0.17,0.23,5.7,44.0,147.0,3.08,0
6.3,0.18,0.22,5.6,45.0,147.0,3.09,0
6.7,0.31,0.34,6.8,51.0,215.0,3.33,0
6.6,0.33,0.32,15.6,62.0,227.0,3.25,0
6.3,0.34,0.31,6.0,18.0,68.0,3.22,0
6.8,0.29,0.32,1.8,18.0,130.0,3.05,0
7.4,0.31,0.26,8.6,47.0,206.0,3.26,0
7.4,0.31,0.26,8.6,47.0,206.0,3.26,0
5.7,0.25,0.27,11.5,24.0,120.0,3.33,0
6.8,0.27,0.28,7.8,26.0,89.0,3.24,0
5.9,0.26,0.24,2.4,27.0,132.0,3.63,0
5.9,0.65,0.23,5.0,20.0,128.0,3.46,0
7.4,0.31,0.26,8.6,47.0,206.0,3.26,0
6.6,0.23,0.32,1.5,8.0,72.0,3.22,0
6.8,0.18,0.35,5.4,53.0,143.0,3.1,0
6.8,0.28,0.29,11.9,51.0,149.0,3.02,0
6.8,0.28,0.29,11.9,51.0,149.0,3.02,0
5.9,0.27,0.27,9.0,43.0,136.0,3.25,0
6.1,0.25,0.28,10.0,56.0,131.0,3.22,0
6.8,0.28,0.29,11.9,51.0,149.0,3.02,0
6.8,0.26,0.29,11.9,54.0,160.0,3.03,0
7.1,0.13,0.29,15.5,56.0,115.5,3.16,0
6.8,0.18,0.35,5.4,53.0,143.0,3.1,0
6.2,0.2,0.25,15.0,8.0,120.0,3.19,0
5.8,0.24,0.28,1.4,40.0,76.0,3.1,0
7.6,0.48,0.31,9.4,6.0,194.0,3.07,0
7.4,0.26,0.32,3.7,29.0,193.0,3.1,0
6.2,0.2,0.25,15.0,8.0,120.0,3.19,0
6.1,0.3,0.47,1.4,50.0,187.0,3.19,0
6.2,0.32,0.5,6.5,61.0,186.0,3.19,0
6.1,0.3,0.47,1.4,50.0,187.0,3.19,0
6.3,0.34,0.52,6.3,63.0,186.0,3.18,0
7.4,0.16,0.3,13.7,33.0,168.0,2.9,0
7.4,0.16,0.3,13.7,33.0,168.0,2.9,0
7.4,0.16,0.3,13.7,33.0,168.0,2.9,0
7.4,0.16,0.3,13.7,33.0,168.0,2.9,0
7.4,0.16,0.3,13.7,33.0,168.0,2.9,0
7.4,0.16,0.3,13.7,33.0,168.0,2.9,0
7.2,0.26,0.38,1.5,12.0,120.0,3.18,0
7.0,0.31,0.35,1.6,13.0,119.0,3.22,0
6.6,0.22,0.35,1.4,23.0,83.0,3.17,0
5.8,0.23,0.31,3.5,35.0,158.0,3.19,0
6.3,0.17,0.32,1.0,39.0,118.0,3.31,0
6.0,0.19,0.26,1.4,30.0,104.0,3.32,0
6.7,0.21,0.34,1.5,45.0,123.0,3.24,0
7.4,0.16,0.3,13.7,33.0,168.0,2.9,0
6.6,0.22,0.37,1.6,31.0,101.0,3.15,0
6.8,0.34,0.27,5.2,14.0,169.0,3.27,0
7.1,0.34,0.86,1.4,36.0,99.0,2.92,0
6.3,0.24,0.22,11.9,65.0,179.0,3.06,0
6.9,0.35,0.39,2.4,25.0,157.0,3.2,0
6.8,0.24,0.33,3.2,68.0,161.0,3.1,0
6.4,0.25,0.33,1.7,35.0,113.0,3.23,0
5.8,0.19,0.33,4.2,49.0,133.0,3.16,0
6.9,0.24,0.4,15.4,81.0,198.0,3.2,0
6.5,0.31,0.61,13.0,31.0,123.0,3.09,0
6.6,0.25,0.32,5.6,15.0,68.0,2.96,0
7.5,0.38,0.56,9.7,15.0,170.0,3.13,0
6.2,0.3,0.3,2.5,29.0,82.0,3.31,0
6.4,0.33,0.28,4.0,24.0,81.0,3.26,0
6.9,0.24,0.4,15.4,81.0,198.0,3.2,0
7.6,0.27,0.32,1.2,23.0,72.0,3.06,0
5.9,0.24,0.34,2.0,40.0,108.0,3.19,0
5.3,0.33,0.3,1.2,25.0,119.0,3.32,0
6.4,0.21,0.21,5.1,21.0,105.0,3.07,0
7.0,0.22,0.3,1.4,14.0,63.0,3.2,0
7.8,0.27,0.35,1.2,36.0,140.0,3.09,0
6.7,0.2,0.24,6.5,28.0,100.0,3.12,0
8.1,0.27,0.33,1.3,26.0,100.0,2.98,0
6.7,0.2,0.24,6.5,28.0,100.0,3.12,0
7.1,0.45,0.24,2.7,24.0,87.0,2.94,0
5.8,0.22,0.29,1.3,25.0,68.0,3.24,0
6.3,0.3,0.48,7.4,34.0,149.0,3.18,0
7.9,0.36,0.53,12.9,63.0,139.0,2.94,0
8.1,0.27,0.33,1.3,26.0,100.0,2.98,0
8.0,0.24,0.33,1.2,28.0,101.0,3.03,0
6.7,0.41,0.27,2.6,25.0,85.0,3.05,0
6.7,0.24,0.31,2.3,37.0,113.0,3.29,0
6.2,0.3,0.32,1.3,27.0,183.0,3.3,0
6.9,0.26,0.38,10.5,33.0,139.0,3.06,0
6.7,0.41,0.27,2.6,25.0,85.0,3.05,0
5.9,0.32,0.2,14.4,29.0,144.0,3.24,0
6.1,0.25,0.3,1.2,42.0,107.0,3.34,0
5.6,0.23,0.29,3.1,19.0,89.0,3.25,0
6.6,0.23,0.32,1.7,26.0,102.0,3.29,0
6.0,0.17,0.21,6.0,26.0,134.0,3.08,0
7.1,0.38,0.42,11.8,32.0,193.0,3.04,0
6.6,0.31,0.37,6.2,13.0,164.0,3.24,0
6.5,0.38,0.53,1.4,5.0,69.0,3.14,0
7.0,0.44,0.24,12.1,68.0,210.0,3.05,0
7.0,0.44,0.24,12.1,68.0,210.0,3.05,0
7.0,0.44,0.24,12.1,68.0,210.0,3.05,0
6.1,0.38,0.14,3.9,27.0,113.0,3.07,0
8.0,0.33,0.32,4.6,31.0,180.0,2.92,0
7.0,0.44,0.24,12.1,68.0,210.0,3.05,0
6.0,0.19,0.29,1.2,29.0,92.0,3.22,0
6.3,0.28,0.34,8.1,44.0,129.0,3.26,0
6.1,0.38,0.14,3.9,27.0,113.0,3.07,0
5.3,0.43,0.11,1.1,6.0,51.0,3.51,0
5.4,0.22,0.35,6.5,26.0,87.0,3.29,0
6.2,0.345,0.27,10.1,38.0,187.0,3.31,0
5.6,0.255,0.57,10.7,66.0,171.0,3.25,0
5.2,0.2,0.27,3.2,16.0,93.0,3.44,0
6.2,0.29,0.23,12.4,33.0,201.0,3.11,0
6.3,0.26,0.25,5.2,11.0,133.0,2.97,0
